label,name,lat,lon,city,state,postcode,street,housenumber,start_date,osm_first_seen,dist_to_nearest_prior_km,nearest_competitor_km,avg_nearest_5_competitors_km,median_income,resident_pop,workers_in_tract,workers_from_tract,daytime_pop,index_right,hwy_aadt,dist_to_highway_meters,dist_to_nearest_dc_miles,dist_to_freeway_ramp_meters,trade_area_population
1,In-N-Out Burger,37.779131,-121.9770229,San Ramon,CA,94583,San Ramon Valley Boulevard,2270,1997-02-27,2016-06-30,39.528,0.53,0.652,163667,5493,5041,2810,7724,7591,149000.0,342.0895906167035,37.722671589042974,63.16982832953593,5779
1,In-N-Out Burger,34.0630975,-118.448044,Los Angeles,CA,90024,Gayley Avenue,922,1997-04-01,2016-06-15,6.414,0.032,0.217,0,1415,3986,442,4959,11892,308000.0,1089.846726118229,27.89210211391359,888.5447427259032,1544
1,In-N-Out Burger,37.9890711,-122.3107655,Pinole,CA,94564,Fitzgerald Drive,1417,1997-04-24,2009-01-21,37.454,0.34,0.708,100399,7573,2198,3252,6519,7746,176000.0,779.0244273122531,56.857116650921135,156.683477139947,7793
1,In-N-Out Burger,34.1060339,-118.1343776,Alhambra,CA,91801,North Atlantic Boulevard,1210,1997-05-14,2026-01-07,5.46,0.845,1.243,86319,5650,784,2532,3902,11059,63000.0,2501.45051564996,10.02926294405864,2499.2824079771403,5517
1,In-N-Out Burger,38.6146071,-121.2689742,Rancho Cordova,CA,95670,Sunrise Boulevard,2475,1997-06-03,2016-12-24,23.713,0.1,0.303,65625,5067,1208,2131,4144,5368,97000.0,797.1919333993659,54.528367255536764,377.50268614079624,4796
1,In-N-Out Burger,32.7519523,-117.2053595,San Diego,CA,92110,Sports Arena Boulevard,3102,1997-06-27,2009-03-06,6.462,0.713,4.418,69745,3332,14177,1365,16144,2265,97000.0,958.823851073388,101.75937099958794,488.7384235421465,3588
1,In-N-Out Burger,37.7002359,-121.9076197,Pleasanton,CA,94588,Johnson Drive,6015,1997-08-06,2013-09-10,10.687,1.535,1.685,202238,5062,5922,2364,8620,7457,237000.0,208.68641965881457,34.901072690251674,60.567001766698276,4897
1,In-N-Out Burger,38.257301,-122.0646902,Fairfield,CA,94534,Holiday Lane,1364,1997-09-09,2020-03-10,15.134,0.07,0.219,126369,5719,3712,2695,6736,7809,194000.0,270.9043140672357,51.71711927830491,87.5834258962866,6178
1,In-N-Out Burger,38.2811372,-122.2762518,Napa,CA,94559,West Imola Avenue,820,1997-10-16,2015-05-25,18.659,0.77,11.624,93400,6156,2175,2628,5703,6910,22000.0,250.2597182132787,62.27958732148032,2569.4398803484737,6120
1,In-N-Out Burger,38.2811372,-122.2762518,Napa,CA,94559,West Imola Avenue,820,1997-10-16,2015-05-25,18.659,0.77,11.624,93400,6156,2175,2628,5703,6911,22000.0,250.2597182132787,62.27958732148032,2569.4398803484737,6120
1,In-N-Out Burger,38.2811372,-122.2762518,Napa,CA,94559,West Imola Avenue,820,1997-10-16,2015-05-25,18.659,0.77,11.624,93400,6156,2175,2628,5703,6430,19600.0,250.2597182132787,62.27958732148032,2569.4398803484737,6120
1,In-N-Out Burger,38.2811372,-122.2762518,Napa,CA,94559,West Imola Avenue,820,1997-10-16,2015-05-25,18.659,0.77,11.624,93400,6156,2175,2628,5703,6431,19600.0,250.2597182132787,62.27958732148032,2569.4398803484737,6120
1,In-N-Out Burger,38.5409423,-121.7371519,Davis,CA,95616,Olive Drive,1020,1998-01-23,2009-12-19,27.507,0.405,0.503,62757,5796,1121,1848,5069,5820,106000.0,196.90419618045257,55.115822838922746,139.6476272645536,5860
1,In-N-Out Burger,32.7694899,-117.1434585,San Diego,CA,92108,Camino del Este,2005,1998-05-21,2009-03-07,5.598,1.039,2.791,104886,3868,28980,2395,30453,2341,170000.0,415.2152976012121,102.25776910016685,123.4203995787869,4190
1,In-N-Out Burger,37.4209661,-122.0933306,Mountain View,CA,94043,North Rengstorff Avenue,1159,1998-06-11,2009-02-15,15.103,4.469,5.616,160859,3101,4566,1817,5850,6166,195000.0,90.57718286956056,52.132526624751456,43.988690048980835,2936
1,In-N-Out Burger,37.3609714,-122.0249637,Sunnyvale,CA,94087,East El Camino Real,604,1998-07-02,2010-02-02,8.999,0.094,0.658,178263,6517,1526,2914,5129,7865,35500.0,1222.7755955424284,51.498015114166556,3717.3237045029223,6212
1,In-N-Out Burger,38.6368449,-121.5042251,Sacramento,CA,95834,Truxel Road,3501,1998-08-13,2009-09-01,20.585,19.054,20.953,107813,2382,16404,1283,17503,5788,168000.0,589.5819126143165,57.26758074313635,369.660947437686,2897
1,In-N-Out Burger,33.7003257,-117.8850654,Santa Ana,CA,92704,Bristol Street,3361,1998-11-11,2013-07-04,5.833,1.17,1.98,79107,5896,1578,2392,5082,2739,133300.0,1715.051034522677,26.845989540999078,1562.9851324488732,6308
1,In-N-Out Burger,34.2150462,-118.4482966,Panorama City,CA,91402,Van Nuys Boulevard,7930,1998-12-10,2015-01-11,1.784,2.317,3.587,66615,4982,2497,2369,5110,11914,216000.0,2879.966574733794,29.277382884356392,2799.8121102298173,5299
1,In-N-Out Burger,33.8310923,-118.0848683,Long Beach,CA,90808,Carson Street,7691,1999-04-21,2013-06-02,4.957,3.756,4.69,0,0,2004,98,1906,12134,190000.0,86.67145798219443,18.847998379746866,79.26233814409102,0
1,In-N-Out Burger,34.93726,-120.4188312,Santa Maria,CA,93454,South Bradley Road,1330,1999-05-27,2012-11-17,79.496,0.144,0.741,60542,5093,3821,1737,7177,8454,76000.0,179.20059343809393,151.73505814731325,54.40505989580724,5324
1,In-N-Out Burger,40.5853295,-122.3477982,Redding,CA,96003,Dana Drive,1275,1999-06-25,2017-01-14,216.579,0.515,1.734,69236,4264,6909,1505,9668,4163,49000.0,1126.6053503395297,198.83861933794728,44.674534086737665,4271
1,In-N-Out Burger,33.8593161,-117.7914859,Anaheim Hills,CA,92807,East La Palma Avenue,5646,1999-08-12,2014-03-03,8.198,1.122,3.209,0,3,18418,282,18139,2980,62900.0,116.74855841176442,18.299674373355273,481.7302804646087,39
1,In-N-Out Burger,38.7203717,-120.8331392,Placerville,CA,95667,Forni Road,3055,1999-09-30,2016-08-16,29.041,21.791,24.081,71014,5309,5145,2024,8430,5285,45500.0,133.50751198542508,66.5562315048043,122.32657336476811,5299
1,In-N-Out Burger,33.9916506,-118.4462491,Marina del Rey,CA,90292,West Washington Boulevard,13425,1999-10-28,2014-12-11,6.158,0.895,2.649,111927,3025,2704,1561,4168,11446,63000.0,232.1647563987821,28.48656459660955,2049.9553451567317,2749
1,In-N-Out Burger,37.896617,-122.5154846,Mill Valley,CA,94941,Redwood Highway,798,1999-12-16,2017-02-25,20.687,3.076,4.482,119069,4396,1516,1613,4299,6656,38500.0,861.3755886298248,67.09398077955147,152.8855182665779,4534
1,In-N-Out Burger,37.2489967,-121.8593748,San Jose,CA,95123,Santa Teresa Boulevard,5611,2000-01-26,2012-11-14,19.223,1.391,1.877,132698,4060,2879,1970,4969,8067,142000.0,891.8625681988975,50.599057898292486,816.9461781922874,4279
1,In-N-Out Burger,34.0683563,-117.5571559,Ontario,CA,91764,Ontario Mills Parkway,4310,2000-07-18,2009-10-05,4.854,2.531,4.507,71224,6776,18623,2715,22684,12578,228000.0,156.68123165396815,23.120951769939154,89.91166309239861,6856
1,In-N-Out Burger,35.3545142,-119.057977,Bakersfield,CA,93309,Stockdale Highway,5100,2000-10-02,2010-05-20,6.999,0.336,0.908,54420,5657,1986,1995,5648,10480,142000.0,2051.111884525427,107.56690858738922,1348.6486595363253,5752
1,In-N-Out Burger,39.723928,-121.8068025,Chico,CA,95928,Business Lane,2050,2000-11-16,2014-08-20,106.246,0.4,0.443,59785,6487,5584,2715,9356,5905,84000.0,407.39691607803826,134.0522776693238,123.29159173340199,5977
1,In-N-Out Burger,34.194936,-118.606345,Canoga Park,CA,91303,Topanga Canyon Boulevard,6841,2001,2016-01-15,4.455,0.656,0.909,98490,3785,741,1412,3114,11693,36000.0,159.4726212088523,37.666438467549355,3105.6079328437827,4001
1,In-N-Out Burger,37.6994023,-121.7732688,Livermore,CA,94550,North Livermore Avenue,1881,2001-02-15,2016-08-13,11.821,2.048,2.192,113639,6416,2608,3049,5975,7447,215000.0,205.10574407375117,27.87145520292163,146.1481407962175,6166
1,In-N-Out Burger,33.7534195,-118.3086571,San Pedro,CA,90732,North Western Avenue,1090,2001-06-14,2016-04-04,5.794,0.124,1.613,94800,4563,1270,2090,3743,11612,36000.0,1812.4516091277703,30.294490584369616,1817.0515456543023,4882
1,In-N-Out Burger,37.3804081,-122.0740362,Mountain View,CA,94040,West El Camino Real,53,2001-07-12,2009-02-08,4.821,0.467,2.8,245521,5196,1623,2316,4503,7871,47000.0,103.92846977532704,52.8304943837387,645.6538283637228,5157
1,In-N-Out Burger,37.8077668,-122.4184666,San Francisco,CA,94133,Jefferson Street,333,2001-09-20,2009-07-06,13.045,1.178,3.822,83816,2118,5280,994,6404,6201,40500.0,1130.940675248071,61.67164375725746,3610.8562860780517,2121
1,In-N-Out Burger,34.1486719,-118.2273608,Glendale,CA,91206,North Harvey Drive,310,2001-11-15 T00:00:00,2016-06-30,9.107,0.686,1.22,118389,5332,4775,2357,7750,11205,186000.0,263.9679389532867,15.867125369259448,69.7637298455522,5552
1,In-N-Out Burger,37.3300763,-121.8113032,San Jose,CA,95148,East Capitol Expressway,2950,2001-12-06,2020-02-09,9.968,0.131,0.846,159375,4387,796,2331,2852,6129,269000.0,2763.236813025492,44.58361926590449,2616.5264607645854,4301
1,In-N-Out Burger,33.9457806,-118.3323416,Inglewood,CA,90301,West Century Boulevard,3411,2002,2013-06-22,6.009,4.494,4.531,107396,4657,2055,1720,4992,10812,260000.0,2769.5124309884563,23.296657210844156,2173.739515415254,4659
1,In-N-Out Burger,33.2377705,-117.299342,Oceanside,CA,92057,Frazee Road,4605,2002-04-04,2010-09-15,6.067,0.889,1.663,98153,4375,925,1347,3953,1882,48000.0,191.79193419148157,69.7111503542256,6895.782889809345,3875
1,In-N-Out Burger,34.2350734,-119.1796642,Oxnard,CA,93036,West Esplanade Drive,381,2002-05-02,2009-07-10,9.337,7.429,36.859,96797,5599,5762,2623,8738,10756,140000.0,585.3706780676264,70.40292476632315,341.89963650773177,5973
1,In-N-Out Burger,38.0053106,-121.8363754,Pittsburg,CA,94565,Delta Gateway Boulevard,4550,2002-10-08,2018-08-06,28.015,0.137,3.354,56620,6818,5309,2636,9491,7362,172000.0,224.4933476158855,32.361187428549705,60.56574135584985,7425
1,In-N-Out Burger,34.2758627,-118.5680596,Porter Ranch,CA,91326,Rinaldi Street,19901,2003,2010-02-25,6.72,1.124,11.682,169178,1831,1345,909,2267,11092,153000.0,359.8093342844763,37.119213116484,287.15322768959567,1780
1,In-N-Out Burger,34.1167764,-117.8294315,Glendora,CA,91740,South Lone Hill,1261,2003,2012-07-14,4.228,1.287,1.375,86100,4790,8382,1882,11290,11964,71000.0,638.0424239645162,7.855257695297426,477.2111143631621,4161
1,In-N-Out Burger,34.4254562,-118.5392609,Santa Clarita,CA,91350,Bouquet Canyon Road,26401,2003-02-20,2015-04-13,5.885,0.362,1.46,101293,4532,3599,1792,6339,11157,36500.0,4553.777560307478,40.556864600941545,4561.739020044648,4216
1,In-N-Out Burger,34.1455816,-118.25526,Glendale,CA,91204,South Brand Boulevard,119,2003-06-12 T00:00:00,2018-05-05,2.59,0.262,0.335,81111,3805,8171,1791,10185,11200,219000.0,1438.1183121661204,17.350026677850213,1390.0528504008407,3656
1,In-N-Out Burger,37.3880598,-121.9820737,Santa Clara,CA,95054,Mission College Boulevard,3001,2003-08-07,2009-06-06,4.841,0.192,3.883,191326,4538,25842,2347,28033,6147,167000.0,663.7463161892165,48.49198884726555,142.8234886137064,4473
1,In-N-Out Burger,33.1371614,-117.1771763,San Marcos,CA,92078,West San Marcos Boulevard,583,2004-07-27,2016-03-05,11.333,0.069,0.422,130552,3942,2088,1986,4044,1960,165000.0,108.05804820220148,79.40515434825136,67.14299009561799,4100
1,In-N-Out Burger,37.961138,-121.7477399,Brentwood,CA,94513,Lone Tree Way,5581,2004-12-16,2014-02-21,9.191,4.873,13.737,110563,7846,3454,2784,8516,7337,63000.0,535.5868925668873,26.75557870514736,367.96035558361945,8270
1,In-N-Out Burger,34.0275009,-117.8346778,City Of Industry,CA,91789,East Valley Boulevard,21620,2005,2013-08-31,3.109,7.288,7.931,128917,2394,10483,1423,11454,36,121000.0,2442.233718864776,8.211810349382269,2349.4039336321325,2431
1,In-N-Out Burger,34.2018637,-118.5007105,Van Nuys,CA,91406,Balboa Boulevard,7220,2005,2016-07-13,5.038,0.906,2.049,68548,5347,3400,2484,6263,11913,218000.0,3015.8380879786314,31.89707127793196,2933.3190873577037,5279
1,In-N-Out Burger,37.60081,-122.3824406,Millbrae,CA,94030,Rollins Road,11,2005-03-31,2010-09-14,23.23,0.056,1.832,121471,5520,2552,2252,5820,6228,225000.0,323.5911478139336,61.750266116763484,35.284236337220364,5314
1,In-N-Out Burger,37.7971481,-121.192503,Manteca,CA,95336,Yosemite Avenue,1490,2005-04-12,2015-07-16,15.42,0.044,0.112,78011,3913,4306,1596,6623,1228,93000.0,132.5306411981505,5.552817912182538,133.98879654648147,3864
1,In-N-Out Burger,37.5042186,-121.9740302,Fremont,CA,94538,Pacific Commons Boulevard,43349,2005-08-17,2012-03-01,9.789,2.35,2.609,221094,7662,51144,3994,54812,8168,186000.0,831.1463950274982,43.54854128131225,475.2123907270943,7416
1,In-N-Out Burger,33.4758842,-117.1236684,Temecula,CA,92592,Temecula Parkway,30697,2005-12-30,2011-04-06,5.443,1.474,1.88,104500,4549,4733,1794,7488,12683,169000.0,1974.8030680231425,63.81248247369056,1715.0842258079126,4430
1,In-N-Out Burger,34.2308046,-118.5531275,Northridge,CA,91324,Tampa Avenue,8830,2007,2016-07-13,5.166,0.929,1.544,76250,3645,1314,1723,3236,11093,159000.0,5594.5399329508755,35.31684381233968,5547.529367522043,3912
1,In-N-Out Burger,34.9833769,-118.9482857,Lebec,CA,93243,Dennis Mccarthy Drive,5926,2007-08-30,2012-08-22,35.555,0.122,7.86,52791,2265,1979,444,3800,10252,89000.0,503.43116980202143,83.72224166307474,168.22616089033696,2303
1,In-N-Out Burger,32.771475,-115.5526905,El Centro,CA,92243,4th st.,2390,2007-12-13,2015-05-13,122.449,0.368,22.489,91919,7715,1812,2571,6956,2233,42000.0,298.92298067518374,165.73662196269547,225.69116492069438,7468
1,In-N-Out Burger,33.5732519,-117.1789859,Murrieta,CA,92563,Avenida Acacias,39697,2007-12-20,2016-12-28,6.738,0.199,0.599,117037,7306,1314,2200,6420,13029,120000.0,200.85518275809255,57.05603297245324,128.3943694964746,7289
1,In-N-Out Burger,39.13596,-121.6351815,Yuba City,CA,95993,Sunsweet Boulevard,1375,2008-03-27,2019-01-16,54.994,0.368,4.41,69020,6696,5436,2587,9545,6038,36000.0,349.2006384763867,92.43996526151862,2021.276345686964,6362
0,Bhavika's Chatpat,37.3529944,-122.0045772,,,,,,2008-05-24,2008-05-24,2.008,50.049,151.131,136625,6143,303,2612,3834,7860,34000.0,996.0768361157984,50.98151602693629,3137.8316473402715,6144
0,Subway,37.3618682,-122.024376,Sunnyvale,,94087,East El Camino Real,605,2008-05-24,2008-05-24,0.112,48.592,150.682,110288,3793,694,1526,2961,7865,35500.0,1178.556019483877,51.43413907044594,3851.483021738732,3500
0,Bawarchi,37.3611013,-122.026013,,,,,,2008-05-24,2008-05-24,0.094,48.634,150.784,178263,6517,1526,2914,5129,7865,35500.0,1134.8184648295282,51.537368332561414,3715.863907072193,6212
0,Sweetgreen,37.3683134,-122.0354375,Sunnyvale,,94087,West El Camino Real,300,2008-05-24,2008-05-24,1.156,47.636,150.305,194303,6444,1196,3109,4531,7867,34000.0,206.54858040102008,51.6351469418048,3485.7861752097774,6553
0,Chipotle,37.3678173,-122.0361235,Sunnyvale,,94087,West El Camino Real,324,2008-05-24,2008-05-24,0.082,47.673,150.365,194303,6444,1196,3109,4531,7867,34000.0,199.9460954712772,51.68588992786393,3383.607618706831,6553
0,Bhavika's Chatpat,37.3529944,-122.0045772,,,,,,2008-05-24,2008-05-24,0.0,50.049,151.131,136625,6143,303,2612,3834,7860,34000.0,996.0768361157984,50.98151602693629,3137.8316473402715,6144
0,Bhavika's Chatpat,37.3529944,-122.0045772,,,,,,2008-05-24,2008-05-24,0.0,50.049,151.131,136625,6143,303,2612,3834,7860,34000.0,996.0768361157984,50.98151602693629,3137.8316473402715,6144
0,World Wraps,37.3891928,-121.9837063,,,,,3147,2008-06-13,2008-06-13,0.192,4.428,4.868,191326,4538,25842,2347,28033,6147,167000.0,900.5838353672772,48.5131485822696,338.6250731645458,4473
0,World Wraps,37.3891928,-121.9837063,,,,,3147,2008-06-13,2008-06-13,0.0,4.428,4.868,191326,4538,25842,2347,28033,6147,167000.0,900.5838353672772,48.5131485822696,338.6250731645458,4473
0,Chipotle,32.8657727,-117.2322186,La Jolla,,92037,Villa La Jolla Drive,8657,2008-06-27,2008-06-27,6.441,661.161,662.9,122885,3256,1107,1451,2912,1688,162500.0,424.5768915127907,94.00254442031199,233.85769795772438,3156
0,Chipotle,32.8657727,-117.2322186,La Jolla,,92037,Villa La Jolla Drive,8657,2008-06-27,2008-06-27,0.0,661.161,662.9,122885,3256,1107,1451,2912,1688,162500.0,424.5768915127907,94.00254442031199,233.85769795772438,3156
0,Carl's Jr. / The Green Burrito,32.8538449,-117.2004664,San Diego,,92122,Governor Drive,4199,2008-06-28,2008-06-28,3.249,3.249,533.029,88837,4186,3699,1501,6384,1564,76000.0,945.453736083427,95.56567812063706,793.7683132002884,4302
0,Carl's Jr. / The Green Burrito,32.8538449,-117.2004664,San Diego,,92122,Governor Drive,4199,2008-06-28,2008-06-28,0.0,3.249,533.029,88837,4186,3699,1501,6384,1564,76000.0,945.453736083427,95.56567812063706,793.7683132002884,4302
0,Los Primos Mexican Food,32.8626604,-117.2243029,,,,Regents Road,7770,2008-07-05,2008-07-05,0.816,0.816,398.519,60878,5033,151,1708,3476,1687,162500.0,936.0167044802288,94.39921408049062,729.8980985729719,5287
0,Los Primos Mexican Food,32.8626604,-117.2243029,,,,Regents Road,7770,2008-07-05,2008-07-05,0.0,0.816,398.519,60878,5033,151,1708,3476,1687,162500.0,936.0167044802288,94.39921408049062,729.8980985729719,5287
0,Brown's,37.8733273,-122.2648839,Berkeley,,94709,Hearst Avenue,2255,2008-08-08,2008-08-08,13.485,12.702,35.921,0,1020,286,266,1040,6670,27500.0,2489.1016539927623,53.36398310792446,4178.348369929342,923
0,Brown's,37.8733273,-122.2648839,Berkeley,,94709,Hearst Avenue,2255,2008-08-08,2008-08-08,13.485,12.702,35.921,0,1020,286,266,1040,6671,27500.0,2489.1016539927623,53.36398310792446,4178.348369929342,923
1,In-N-Out Burger,33.6811287,-117.1751095,Menifee,CA,92584,Haun Road,30296,2008-10-28,2011-04-30,11.586,8.896,10.55,100479,6097,2378,2314,6161,13036,116000.0,660.2627470764945,52.943181902717726,446.3699226748609,6726
0,Mexicana Taqueria,37.8798656,-122.268921,,,,,,2008-11-24,2008-11-24,0.809,0.809,8.296,108339,3437,1234,1292,3379,6476,20000.0,2992.8947973320323,53.61129293780423,4187.403717024606,3421
0,Sweetgreen,37.8739991,-122.2688574,Berkeley,,,Shattuck Avenue,1890,2008-11-24,2008-11-24,0.357,0.357,7.721,69717,4425,17089,1292,20222,6476,20000.0,2678.266150950647,53.58285892474984,3896.0279786376727,4187
1,In-N-Out Burger,37.1524597,-121.6548009,Morgan Hill,CA,95037,Cochrane Road,895,,2008-11-30,21.06,2.985,3.064,147681,4216,6703,2138,8781,6106,142000.0,248.4282284722316,50.597281492508024,125.2674977847144,4171
0,McDonald's,37.1506188,-121.6552807,Morgan Hill,,95037-2812,Cochrane Plaza,135,2008-11-30,2008-11-30,0.209,2.873,2.936,147681,4216,6703,2138,8781,6106,142000.0,431.6359088136396,50.7244765584039,273.1068390657684,4171
1,In-N-Out Burger,38.5915571,-121.5502019,West Sacramento,CA,95605,Ikea Court,780,2008-12-05,2011-07-07,6.428,2.805,6.857,80157,1931,5397,735,6593,5813,93000.0,208.28723610100195,54.80539298860895,78.45441928308045,1815
0,Banh Mi Bite,37.8758027,-122.2604332,Berkeley,,94709,Euclid Avenue,1814,2008-12-15,2008-12-15,0.478,0.478,0.862,58558,4382,343,1277,3448,6670,27500.0,2771.5638583554705,53.13193189248663,4234.028440732812,4467
0,Banh Mi Bite,37.8758027,-122.2604332,Berkeley,,94709,Euclid Avenue,1814,2008-12-15,2008-12-15,0.478,0.478,0.862,58558,4382,343,1277,3448,6671,27500.0,2771.5638583554705,53.13193189248663,4234.028440732812,4467
0,La Burrita,37.8755667,-122.2606291,Berkeley,,94709,Euclid Avenue,1832,2008-12-15,2008-12-15,0.031,0.449,0.84,58558,4382,343,1277,3448,6670,27500.0,2739.0333620554197,53.14160044211815,4215.849006921165,4467
0,La Burrita,37.8755667,-122.2606291,Berkeley,,94709,Euclid Avenue,1832,2008-12-15,2008-12-15,0.031,0.449,0.84,58558,4382,343,1277,3448,6671,27500.0,2739.0333620554197,53.14160044211815,4215.849006921165,4467
1,In-N-Out Burger,32.6204984,-116.96199,Chula Vista,CA,91915,Eastlake Parkway,1725,2008-12-23,2016-03-28,14.229,0.94,2.161,141852,8302,775,3258,5819,1381,28500.0,1775.4429224696776,116.31816102472045,868.7536408627365,8310
0,KFC,37.1308582,-121.6364493,Morgan Hill,,95037,Laurel Road,17050,2009-01-05,2009-01-05,2.759,0.508,0.703,185375,3499,491,2027,1963,6104,136000.0,316.035481104486,51.59005916343165,86.2427782453018,3493
1,In-N-Out Burger,38.6467295,-121.1143975,Folsom,CA,95630,Placerville Road,225,2009-01-29,2012-05-04,13.894,0.244,0.566,127841,3793,4901,1792,6902,5378,94000.0,476.21186898777455,57.5123253795652,93.34981010531868,3865
0,Five Guys,37.1513378,-121.6562099,Morgan Hill,,95037,Cochrane Road,775,2009-03-07,2009-03-07,0.115,0.115,2.406,147681,4216,6703,2138,8781,6106,142000.0,452.5783518576015,50.699104943107635,296.4381335993417,4171
0,Chipotle,37.1512012,-121.6561329,Morgan Hill,,95037,Cochrane Road,775,2009-03-07,2009-03-07,0.017,0.099,2.39,147681,4216,6703,2138,8781,6106,142000.0,454.5623278193191,50.7060872103991,296.50520785625696,4171
